customer_id,first_name,last_name,gender,customer_age,marital_status,education_level,employment_status,annual_income,credit_score,email,city,state,join_date
216,Danielle,Nelson,Other,48,,high school,Unemployed,162574.0,344,Raymond,NORTH TYLERTOWN,Mississippi,1987-10-14
217,Alyssa,Perry,male,55,Single,High School,Self-employed,177556.0,377,robinsonlisa@example.org,North Blakechester,Ohio,1975/03/16
218,Tommy,Chang,M,70,D,PhD,self employed,182899.0,446,brandonjackson@example.net,JOSHUASTAD,Delaware,1972-02-09
219,Charles,Benitez,FEMALE,73,Divorced,,Retired,75646.0,327,mcarrillo@example.org,Kennethport,Maine,1981-02-07
220,Madeline,Hood,FEMALE,68,D,grad,self employed,84140.0,703,ramosangela@example.com,Richardsonport,Colorado,1970/12/18
221,Amanda,Liu,FEMALE,46,D,PG,,62928.0,368,ambergarcia@example.org,West Misty,Ohio,2004/05/17
222,Christopher,Chambers,Male,78,D,PhD,employed,77290.0,492,yyork@example.org,Port Davidtown,Delaware,1995-10-01
223,Robert,Martinez,F,55,Married,,Employed,22136.0,425,Brian,Nathanburgh,California,2009-03-25
224,Stephanie,Shaffer,Other,59,Single,PG,Retired,111376.0,619,westmichael@example.org, South Stefanie ,Connecticut,2005/01/29
225,Mary,Good,Other,54,single,,employed,95891.0,756,hollyprice@example.org,New Annetteview,Alaska,2016/12/24
226,Paul,Mitchell,Male,79,MARRIED,,employed,102849.0,502,moyerrenee@example.com,NORTH RYAN,Illinois,16-02-2012
227,Paul,Patel,F,61,,Doctorate,Employed,172755.0,610,markstewart@example.net, Johnsonview ,Tennessee,2001-12-05
228,Gregory,Ortiz,Male,45,Divorced,Graduate,self employed,161027.0,461,John, Taylorview ,New Jersey,2001-04-04
229,Alexandra,Gray,,25,Married,grad,Employed,,847,burnettwendy@example.com,MARTINEZFORT,West Virginia,1983-10-26
230,Michael,Conley,Other,54,D,grad,,77215.0,622,vangpeter@example.net,Warechester,South Carolina,06-07-1993
231,Leroy,Lopez,Female,19,single,High School,jobless,66887.0,721,nmarquez@example.net,New Hannah,Maryland,1994/06/27
232,John,Brown,Female,50,,PG,Self-employed,111464.0,693,osmith@example.com,SOUTH ALLISONSHIRE,Michigan,2003-11-01
233,Danielle,Wilson,Male,80,Divorced,,jobless,68541.0,712,howellvictoria@example.com,WEST EMILYBERG,Ohio,2015-11-11
234,Colleen,Andrews,male,45,S,Graduate,Employed,104872.0,693,michael18@example.net,NORTH LEE,Oklahoma,2020/03/24
235,Brett,Martin,Female,24,Married,,employed,82307.0,442,martinezjeffrey@example.net,Port Shelley,Rhode Island,01-03-1979
236,Phillip,Powers,F,44,Single,high school,Employed,152601.0,575,bradleywest@example.org, New James ,Oregon,10-11-1983
237,Jillian,Hoover,Female,42,Single,Doctorate,employed,112752.0,509,bthomas@example.net,PORT BRENDA,Delaware,1977-04-07
238,Jared,Harris,,75,,High School,employed,-2549.0,441,heatherbell@example.org,North John,Alaska,1988-04-12
239,Ann,West,Female,28,single,,self employed,197539.0,539,derrick93@example.net,Lake Sarah,New Hampshire,2004-01-01
240,James,Brown,M,54,Divorced,Post Graduate,employed,157701.0,663,william74@example.org, Hernandezfort ,Illinois,1999-05-24
241,Courtney,Kelly,Unknown,74,single,Graduate,Unemployed,100699.0,849,znash@example.com,Jesseburgh,Indiana,1987-03-12
242,Jesse,Hernandez,F,25,Married,,self employed,173437.0,369,montgomeryjoshua@example.net,Johnsonbury,Wisconsin,15-04-2004
243,Crystal,Andersen,M,51,Married,PhD,,44827.0,509,meltonmatthew@example.net,EAST GARRETT,Delaware,07-06-1974
244,Joshua,Griffin,male,63,S,Graduate,Unemployed,144384.0,455,ramseylawrence@example.net,Kingmouth,Arizona,1993-07-30
245,Stephanie,Brown,Other,42,,,employed,29302.0,396,nicholaswoodard@example.com,Jillton,Florida,1987-04-22
246,Jeanette,Ramsey,FEMALE,35,Single,,jobless,89403.0,355,victor70@example.net,SOUTH JOEL,Kentucky,1983/05/23
247,Keith,Ellis,FEMALE,48,single,PhD,jobless,121265.0,393,austin96@example.net, Port Nicholas ,Kansas,2003-02-20
248,Margaret,James,male,58,D,grad,Employed,105253.0,757,Jason,Debbiefort,Montana,1983/04/11
249,Kim,Reeves,Male,48,Single,,employed,20325.0,637,douglaswatts@example.net, Washingtonland ,Washington,1988/12/27
250,Carol,White,M,49,Married,grad,Retired,188497.0,710,romerokimberly@example.org,Heatherville,Missouri,1981/02/08
251,Philip,Walker,,79,Single,grad,Retired,127428.0,608,Brooke,WEST JOAN,Minnesota,2025-10-16
252,Ashley,Hawkins,M,37,Single,PhD,Employed,163446.0,518,matthewstrong@example.com,LAKE MICHELLEFURT,Georgia,1977-04-27
253,Megan,Williams,,78,Divorced,PhD,,163499.0,716,sheenamartin@example.net, EAST MICHELLE ,Arizona,2023-05-29
254,Joseph,Li,FEMALE,56,S,Graduate,employed,61704.0,845,zlewis@example.org,Hortonmouth,Nevada,2015-11-13
255,Marcus,Davila,M,59,Married,high school,Unemployed,,421,rhiggins@example.org,LAKE HEATHER,Indiana,1990-12-01
256,Heidi,Nixon,Male,54,D,high school,,123962.0,379,christina61@example.com,Lake Sierrafurt,Pennsylvania,1994/09/12
257,Michael,Reed,Male,35,S,high school,,77823.0,712,jsandoval@example.org,Seanport,North Dakota,20-09-1996
258,Douglas,Berger,Other,35,D,Graduate,Self-employed,86105.0,785,veronica99@example.net,Kelseyburgh,Colorado,08-10-1999
259,Karl,Butler,Other,80,MARRIED,Doctorate,Employed,32868.0,807,stacyhensley@example.com,Mcintoshfort,Delaware,1974-11-28
260,Jeremy,Campbell,FEMALE,20,MARRIED,,,77114.0,368,kimberlyhart@example.org,WEST LAUREN,Wisconsin,2020-07-18
261,Brenda,English,male,48,Single,PG,self employed,,582,jennifer87@example.com,PORT LINDASTAD,Kansas,13-09-1985
262,Paul,Becker,Unknown,31,single,PhD,Retired,142946.0,1195,josephjohnson@example.com,Davisville,Tennessee,15-09-1989
263,Matthew,Anderson,Unknown,60,Married,PhD,Employed,46934.0,640,josephkimberly@example.com,LAKE JASONVIEW,Pennsylvania,1974-08-17
264,Ronald,Brown,Male,26,Divorced,High School,jobless,129385.0,554,cberger@example.com,Franklinberg,Ohio,29-04-1970
265,Eduardo,Duncan,Other,57,,high school,employed,150581.0,310,jonmcdonald@example.org,East Jesusville,Maine,2008-10-01
266,David,Villarreal,F,58,single,PG,employed,184191.0,472,john17@example.com,Lake Oliviabury,North Carolina,2001-04-15
267,David,Archer,Male,21,S,,Unemployed,41656.0,421,grodriguez@example.net,MARKCHESTER,Texas,2015/08/24
268,Gregory,Lawrence,Male,47,Divorced,Post Graduate,,120080.0,335,taylorblake@example.org,Lake Amanda,Maine,1995-08-21
269,Jeffery,Cardenas,Female,28,Married,PG,Retired,88524.0,371,palmerjohnny@example.org,SOUTH DOUGLASBURY,New Mexico,1982-04-22
270,Patricia,Williams,Unknown,65,single,,self employed,139346.0,499,cbarton@example.com,West Johnny,Wisconsin,1981/11/20
271,Samantha,Harrison,Female,49,Married,Graduate,Self-employed,145647.0,499,crubio@example.net, Nashton ,Hawaii,1985-05-17
272,Mackenzie,Martinez,,62,S,grad,Self-employed,65954.0,496,ujensen@example.org,West Heidibury,North Dakota,1985/07/31
273,James,Mcdonald,FEMALE,40,D,,Self-employed,85582.0,551,sandraallen@example.org,Susanton,Arkansas,2003-01-17
274,Cory,Robinson,M,49,S,PG,Retired,161931.0,332,Matthew,Webbstad,Vermont,27-01-2025
275,Austin,Patton,FEMALE,55,Divorced,Doctorate,self employed,198697.0,711,richardanderson@example.org,Garciachester,Oregon,05-09-2010
276,Kevin,Ballard,FEMALE,52,S,grad,jobless,72429.0,736,jason64@example.org,PORT KARENBURGH,Maine,1973/01/12
277,Melissa,Robinson,,77,Married,PhD,self employed,84364.0,630,michelle81@example.com,East Anthony,Indiana,1983/12/18
278,Linda,Williams,Unknown,74,Divorced,PhD,Employed,196598.0,333,scottbaldwin@example.org,South Stephanie,Maryland,04-07-1997
279,Margaret,Donovan,Male,48,,PhD,jobless,49721.0,446,cfoster@example.org, East Kathryn ,Connecticut,07-03-2014
280,Jason,Gutierrez,FEMALE,29,single,Graduate,employed,130021.0,482,drakedavid@example.net,Vargasmouth,Illinois,1988-01-08
281,Joanna,Torres,male,63,Single,Graduate,,27892.0,372,bryanwilliams@example.com,Larsonfurt,West Virginia,21-04-1984
282,Jessica,Hamilton,Other,67,Married,High School,,125925.0,400,mary22@example.com,RUTHTON,California,2022-04-01
283,Jennifer,Rogers,M,30,MARRIED,Graduate,Retired,66137.0,735,calvin09@example.org,East Michaela,West Virginia,1975-03-08
284,Antonio,Aguilar,Female,22,MARRIED,Graduate,,135597.0,580,vlawson@example.net,New Davidland,Washington,15-05-2014
285,Olivia,Ayala,Unknown,21,Married,Post Graduate,self employed,,481,russelljeffrey@example.org, Yangport ,Colorado,04-01-1996
286,Raymond,Nelson,,67,D,Doctorate,Self-employed,108816.0,487,david42@example.net,LAKE WESLEYBURY,Iowa,2023-04-18
287,Charles,Sharp,,53,MARRIED,high school,Self-employed,88761.0,406,tbrown@example.net,Clarkburgh,Nebraska,2005-04-13
288,Kathryn,Anderson,F,21,Married,Graduate,Employed,145303.0,408,syoder@example.org,Lake Marktown,Idaho,1984-06-08
289,Patricia,Coleman,Female,47,Single,grad,Employed,131290.0,487,vhernandez@example.net,EAST CINDY,Michigan,1999-11-14
290,Kenneth,Carter,Male,22,D,Post Graduate,Retired,86491.0,845,michael69@example.com,JACKSONBOROUGH,New Jersey,2008-12-13
291,Emily,Thompson,Other,18,Married,Graduate,Retired,54697.0,811,vandrews@example.net, Port Joseph ,Vermont,2025/04/26
292,Dominique,Powell,FEMALE,48,Married,Doctorate,,180224.0,672,deborah74@example.org,OLIVERMOUTH,Connecticut,2016-04-13
293,Nicholas,Thomas,M,29,S,PG,Retired,82203.0,332,jessica48@example.net,Hancockport,Pennsylvania,2000-09-22
294,Ellen,Dean,Female,53,Married,Graduate,Employed,37455.0,817,christopher08@example.net,NEW LAURENHAVEN,Oklahoma,2001/05/14
295,Brian,Sims,Female,76,,Doctorate,employed,160885.0,311,nweiss@example.net,Moraborough,Idaho,01-10-1998
296,Cassidy,Lawson,Unknown,32,Single,,employed,85404.0,821,xberry@example.org,New Brianview,Montana,1978-01-21
297,Shannon,Beard,FEMALE,45,MARRIED,grad,jobless,48778.0,306,pmiller@example.com,Alvarezstad,Texas,2011-11-07
298,Stephen,Armstrong,Other,67,S,Graduate,Retired,169693.0,570,krogers@example.net, New Danielleton ,Georgia,18-12-2023
299,Ashley,Tapia,F,44,Divorced,PhD,Self-employed,172451.0,479,sheilawest@example.com,LISAMOUTH,Michigan,2021/10/02
300,Brooke,Fisher,Other,42,Married,grad,,20567.0,793,katiewhite@example.com,FOXBURY,Nebraska,2024-04-01
301,Mark,Powell,Other,22,,high school,,135676.0,580,whitakergregory@example.net,Foleyhaven,Kentucky,25-05-1996
302,Charles,Franklin,,34,single,Doctorate,Employed,35628.0,647,antonio82@example.com,West Julie,Nebraska,2009-01-07
303,Sandra,Jones,FEMALE,67,Single,PhD,employed,72504.0,471,william98@example.net,SOUTH KAYLA,Vermont,26-04-1978
304,Madison,Johnson,Male,33,single,high school,jobless,198748.0,632,gardnerjulia@example.net,BRENDASTAD,Washington,2003/06/02
305,Julie,Lee,Male,38,,high school,jobless,91748.0,726,travisperkins@example.com,Wyattton,Wyoming,2004-10-10
306,Shawn,Dawson,Other,27,S,Post Graduate,Retired,37430.0,594,clarkamanda@example.com, Stevenfort ,Colorado,1975/05/23
307,Tracy,Neal,Female,58,Divorced,High School,jobless,85788.0,749,rosarioerin@example.net,THOMASTOWN,Ohio,30-09-2022
308,Cynthia,Chaney,male,64,MARRIED,Graduate,,91463.0,664,jcook@example.net,THOMASBERG,Wyoming,1989-04-05
309,Sarah,Potter,FEMALE,30,S,Graduate,employed,83263.0,564,bowenlori@example.com, Jamesborough ,Missouri,2001-05-03
310,Jamie,Palmer,male,23,S,grad,Retired,175617.0,833,fferguson@example.com, East Tammy ,Arizona,1986/05/17
311,Molly,Pham,Male,68,single,Doctorate,employed,181143.0,601,susanstephens@example.net,Hernandezview,Kentucky,2011/05/17
312,Brian,Koch,Unknown,41,single,PhD,Unemployed,38587.0,665,joshuadavis@example.com,Morganborough,Florida,1999-06-23
313,Bailey,Smith,male,35,Married,PG,Self-employed,70718.0,429,keykenneth@example.org, Melindaview ,Pennsylvania,1980/09/01
314,Julie,Clark,FEMALE,25,D,Graduate,employed,25444.0,655,fulleranthony@example.com,Port Autumn,Oklahoma,2004-01-15
315,Ryan,Deleon,Female,52,MARRIED,High School,self employed,24471.0,750,omartin@example.org,TRUJILLOSIDE,New Mexico,1970-10-09
316,Theresa,Gilmore,male,68,D,grad,self employed,45162.0,501,christinabailey@example.com,Kathrynborough,Kentucky,20-01-2018
317,Shannon,Ray,FEMALE,47,MARRIED,,self employed,20475.0,528,amanda26@example.com,Lake Mitchellside,Florida,1981-08-13
318,Miguel,Barr,Female,34,S,PhD,,82883.0,800,melanieburton@example.net,Paulmouth,Connecticut,1985-04-06
319,Stephen,Duffy,Unknown,28,D,grad,Retired,62782.0,847,barbarachandler@example.com,New Spencer,New York,2014-12-13
320,Anthony,Duffy,Female,43,Married,PhD,self employed,108435.0,473,josephevans@example.org,WEST SHANNONTON,Pennsylvania,1995-04-17
321,Jeffrey,Rivera,Unknown,52,S,,Employed,187801.0,560,james57@example.net,Michaelburgh,New Mexico,12-02-2008
322,Cameron,Lloyd,male,63,Divorced,High School,self employed,91710.0,750,tuckeralice@example.com,Thomasbury,Arizona,04-01-2002
323,Travis,Ramos,FEMALE,62,Divorced,high school,Unemployed,145888.0,561,Isaiah,EAST RYAN,South Carolina,1996-08-29
324,Sarah,Andrews,Unknown,64,Divorced,Post Graduate,jobless,140772.0,388,jterry@example.com,West Kaitlynville,Nebraska,29-05-1988
325,Emily,Wilkerson,F,49,S,Doctorate,employed,37906.0,638,vanessa10@example.net,Lake Davidmouth,West Virginia,1980/02/18
326,Amanda,Weber,F,69,MARRIED,Doctorate,,151981.0,703,groberts@example.net,Sonyafort,Alabama,2013-02-27
327,Christopher,Reed,Other,30,MARRIED,Graduate,Retired,141244.0,725,chughes@example.com,SOUTH CRYSTALHAVEN,Idaho,28-01-1980
328,Kimberly,Montgomery,,55,,,Unemployed,151358.0,512,stephaniecasey@example.org,ERICCHESTER,North Dakota,1978-01-15
329,Kyle,Wells,Unknown,71,D,PhD,jobless,51215.0,847,ugordon@example.net, North David ,Wyoming,2004/04/01
330,Lauren,Herring,,71,Married,Doctorate,Retired,136156.0,608,hillgeorge@example.com,Mendozaborough,Colorado,1983-11-13
331,Taylor,Yoder,Unknown,35,single,Graduate,self employed,20577.0,825,qwillis@example.com,Suttonstad,New York,13-09-2021
332,Jose,Sherman,Male,21,D,grad,employed,-37.0,419,bwillis@example.net,South Tonyahaven,Nebraska,05-03-1972
333,Anthony,Bell,,72,,grad,jobless,185049.0,769,michaelburke@example.net,WILLIAMSTON,Utah,1975-06-10
334,David,Grimes,M,55,D,Post Graduate,Self-employed,-3939.0,378,cbrown@example.net,North Valerie,Kentucky,30-09-1975
335,Cindy,Howe,M,69,Married,Post Graduate,,97652.0,647,steven48@example.net,Leblancbury,Iowa,1971-11-22
336,Guy,Pollard,M,48,D,Graduate,employed,,763,shannon62@example.com, Jennifertown ,Mississippi,1997-12-12
337,Matthew,Bailey,Male,37,,,Self-employed,123917.0,848,eking@example.com,DAVIDSIDE,Nebraska,09-08-1975
338,Hannah,Smith,Female,37,Married,,Self-employed,50059.0,665,wcraig@example.org,JOHNSONBURGH,South Carolina,22-03-2017
339,Jessica,Bradley,,79,S,high school,Self-employed,71370.0,395,benjaminnathan@example.net,New Daniel,Missouri,2010-03-05
340,Christopher,Huang,FEMALE,57,S,High School,jobless,98350.0,576,petergill@example.org, Hoffmanfort ,Maryland,2000/02/22
341,Danielle,Maldonado,M,61,Married,,,107591.0,304,jacobsbrandon@example.net,NORTH ANDREWBURGH,Washington,1990-03-30
342,Rachel,Barrett,F,34,D,grad,Retired,139369.0,361,Martha,KARIFURT,South Dakota,1972-03-24
343,Carl,Thompson,Unknown,50,Married,grad,self employed,119107.0,468,elizabeth47@example.org,LAKE KAREN,Washington,02-11-2002
344,Emily,Hart,F,65,Married,high school,Unemployed,181764.0,393,tweaver@example.org,Smithview,Alaska,2010/02/24
345,Gabriella,Lopez,M,62,single,,jobless,174904.0,454,rodney90@example.org, EAST TRACEY ,Oregon,09-04-2011
346,Lisa,Martin,F,56,single,Post Graduate,Employed,55794.0,616,kellyannette@example.com, Cynthiamouth ,North Carolina,1998/09/30
347,Gregory,Ortiz,F,51,Divorced,grad,employed,173443.0,397,Michael,Millerside,Wisconsin,05-08-1982
348,Jonathan,Bailey,Female,74,Divorced,Graduate,Unemployed,77883.0,410,chood@example.org,Port John,South Carolina,2004/11/27
349,Brandy,White,Other,73,,grad,employed,146344.0,609,drew29@example.com,New Emily,Minnesota,1990/01/29
350,Lucas,Wang,Unknown,79,Single,Graduate,,55189.0,485,framirez@example.com,South Nathanview,West Virginia,2017/04/25
351,Gary,Robbins,Female,78,S,PG,Unemployed,185566.0,485,tonytanner@example.net,JAMESBERG,Texas,1988-12-05
352,Mark,Johnson,Unknown,111,S,PG,employed,147225.0,815,dcox@example.net,East Kimberly,Utah,2008/09/25
353,Nathan,Wu,Unknown,40,S,high school,Self-employed,56904.0,453,Anthony,Garciachester,Massachusetts,2006/07/30
354,Sara,Bryant,,70,D,,Retired,130822.0,335,nicholsjeffery@example.com,WEST JENNIFER,South Dakota,1982-09-11
355,Stacy,Hicks,FEMALE,77,single,PG,Unemployed,123904.0,582,huntbrittany@example.com,New Robertfort,Arizona,1995-10-30
356,Elizabeth,Tanner,,41,Married,Post Graduate,Employed,97388.0,470,ian61@example.com,CHOIVILLE,Tennessee,2007-05-17
357,Jill,Ellison,male,20,D,High School,Employed,21967.0,626,alexandradavis@example.org, Stacyville ,Nebraska,2002-08-12
358,Sara,Anderson,Other,44,single,grad,,113047.0,582,qberg@example.net,Simpsonbury,New York,1986-10-10
359,John,Ball,M,50,D,Doctorate,Employed,154644.0,400,anthony21@example.com,New Josephstad,New York,18-09-1991
360,Rebekah,Christensen,Male,26,Divorced,Graduate,,54116.0,343,campbellrobert@example.org,Davisville,Connecticut,2001-07-27
361,Jessica,Wilkinson,F,40,Divorced,Graduate,Retired,80062.0,832,danatodd@example.net,Derrickfort,Washington,2012-06-14
362,Sara,Burke,Other,68,Married,High School,self employed,70040.0,617,rachel71@example.com,South Carly,Kentucky,08-04-1998
363,Kathy,Mejia,Other,71,S,Post Graduate,employed,91847.0,742,yvonne43@example.net,West Jennifer,Illinois,20-03-2016
364,Aaron,Parsons,FEMALE,40,Married,Post Graduate,,96977.0,526,kguerrero@example.org, HENDRICKSFORT ,Minnesota,1989-08-09
365,Derek,Wheeler,Female,50,Single,PG,Employed,170334.0,448,sross@example.org,Johnsonland,Maryland,29-01-1971
366,Nicholas,Watson,Male,58,D,PG,self employed,148617.0,680,josephweber@example.net,North Edwinburgh,Hawaii,1983-09-29
367,Jennifer,Phillips,FEMALE,19,Divorced,Graduate,Retired,58155.0,527,awagner@example.org,WEST REBECCA,Montana,1980-10-31
368,Brian,Petersen,M,38,Married,Doctorate,,165609.0,325,ethompson@example.net, Lake Megan ,Hawaii,2022/09/13
369,Robin,Thomas,,46,Married,,self employed,70663.0,330,williamsfrank@example.org,STEVENPORT,Mississippi,17-03-2023
370,Melissa,Gonzalez,Female,20,D,grad,Employed,31332.0,374,zkim@example.net,SOUTH JOSE,Maryland,2012-04-19
371,Patrick,Ward,F,56,Married,grad,self employed,147334.0,630,nealalexandra@example.com,Hahnborough,Utah,2007-10-28
372,Andrew,Crawford,,33,S,PhD,Unemployed,51422.0,378,annaflores@example.net, South Martin ,Minnesota,30-10-2007
373,Zachary,Walters,M,35,Single,Graduate,Retired,-5012.0,542,zlawson@example.com, LAKE JONVIEW ,Rhode Island,2015-08-31
374,Joseph,Rodriguez,Female,80,single,Graduate,Retired,22629.0,382,Stephen,West Lauraland,New Mexico,1998-08-13
375,Lance,Owen,Unknown,71,D,grad,self employed,122630.0,368,patricia66@example.com,East Eileen,Utah,14-08-1990
376,Larry,Flynn,Male,40,Divorced,Graduate,Employed,,783,randy69@example.com,Davisbury,Michigan,2018-02-24
377,Adam,Mitchell,M,29,MARRIED,grad,Retired,27849.0,768,Christopher,Katieview,Nebraska,20-08-1987
378,Ethan,Wilkinson,male,75,Single,Post Graduate,employed,182547.0,773,antonio93@example.net,South Lindafurt,Texas,2020-04-07
379,Sheena,Turner,male,44,Married,,Unemployed,118342.0,813,holmesandrew@example.net,ALLENMOUTH,Alaska,1980/03/15
380,James,Barton,M,32,,PG,employed,173454.0,725,sarahdonaldson@example.org,Salastown,South Carolina,2026/02/14
381,Joseph,Sanford,Male,62,D,Doctorate,Unemployed,150737.0,557,michael03@example.net,Catherineland,Kentucky,1983/02/25
382,Ashley,Ellis,Other,57,Single,High School,Unemployed,42588.0,765,ibaker@example.org,New Barbara,Indiana,16-11-2018
383,Monique,Perez,,57,Divorced,,Retired,83939.0,506,qmorrow@example.net,JOSEPHBERG,South Carolina,1995-12-18
384,Nicholas,Jackson,Other,55,Single,PG,Self-employed,149980.0,469,cookbrittany@example.net,Clarkborough,New Hampshire,2001-02-27
385,Kevin,Holden,FEMALE,66,D,high school,Self-employed,108479.0,700,meaganodom@example.net, LITTLEVILLE ,Nebraska,2008/09/27
