card_id,customer_id,card_type,card_network,card_number,account_open_date,credit_limit,available_credit,interest_rate,annual_fee,minimum_payment_due,card_status
317,3192,silver,,4631957995598,1988-01-13,6563,2536,18.99,50.0,147,Closed
318,8795,Gold,visa,30349838007735,1990-08-12,18621,13631,18.99,0.0,459,Blocked
319,6156,silver,Visa,5190614426263171,1986-05-28,16288,15625,18.99,99.0,212,Closed
320,8163,Gold,,213134218060507,1982-08-01,18089,14676,22.5,99.0,424,
321,8391,,Visa,30005416502659,1998-03-17,19380,19278,22.5,99.0,192,Active
322,52,GOLD,Amex,4913948664837471,2011-12-26,4136,-825,18.99,50.0,415,Active
323,829,silver,visa,4867311013378679,2008-09-25,9374,6307,,150.0,195,Blocked
324,2148,Platinum,Mastercard,676204975780,2011-09-15,16995,14093,15.9,50.0,360,active
325,3522,,Mastercard,3528197534535399,1979-04-07,14500,9932,18.99,150.0,313,
326,9420,,,3580749063002293,2017-07-27,10331,6783,,150.0,184,Blocked
327,839,silver,,4510336510049,1998-11-06,2440,1079,15.9,50.0,193,Blocked
328,918,silver,Visa,2221900824732283,1989-04-06,16220,12844,,,131,active
329,7480,Platinum,Mastercard,213120926419374,2003-11-22,11157,9909,18.99,50.0,243,Active
330,2100,Platinum,,38306224699725,1997-07-07,10436,9722,12.5,50.0,321,
331,2584,,visa,5503856827709656,2007-02-10,14002,12640,15.9,99.0,285,
332,5247,Platinum,,6562137523608112,1988-11-04,18303,16964,,,248,Closed
333,9384,GOLD,Amex,4386447177121,2013-08-19,13338,12266,15.9,150.0,193,Blocked
334,1537,,,675982819301,2020-02-17,19032,15839,15.9,150.0,442,
335,2394,Gold,visa,639080719185,2015-03-27,3890,379,15.9,99.0,317,Active
336,6060,Platinum,Amex,4148806523786619,1982-11-01,17376,12462,18.99,0.0,57,Active
337,1153,Gold,Visa,4492308266450405262,2005-08-27,10828,7670,18.99,99.0,62,
338,1704,GOLD,Amex,4321226722961229,2020-04-09,19534,16884,22.5,,69,Closed
339,9501,Silver,Amex,180042196595320,2015-01-16,4368,4291,12.5,,49,Closed
340,10162,silver,Mastercard,4772944585307793,2023-12-25,16086,11160,12.5,150.0,381,Blocked
341,4696,GOLD,visa,6552512806613256,1991-04-23,18052,13383,15.9,150.0,188,Blocked
342,3018,GOLD,Amex,3536404213119788,1978-10-10,17145,16045,22.5,50.0,495,
343,5129,Platinum,Mastercard,4236390476395598,1992-05-16,12247,11824,15.9,99.0,410,
344,5653,GOLD,visa,3533583350112343,2014-07-24,16340,14685,,50.0,365,Closed
345,8471,Platinum,visa,4997431098240256,1991-09-21,8302,8219,15.9,99.0,281,active
346,4238,GOLD,Mastercard,4227951751943686875,2017-04-20,16457,16337,,150.0,86,Closed
347,2346,,visa,639019423768,2021-09-15,8368,8065,18.99,50.0,321,Blocked
348,10497,Silver,Mastercard,4384083214800468416,1989-03-31,14583,14219,,,487,Blocked
349,7620,GOLD,Mastercard,639088150789,1995-09-19,17020,13571,12.5,50.0,92,Active
350,205,silver,,2351643781090509,1971-01-19,7850,3524,15.9,0.0,344,Blocked
351,5044,Gold,visa,2361353763193267,2009-04-26,4838,4221,22.5,50.0,483,active
352,9090,,Visa,3563671597390807,1997-01-10,3523,-138,,99.0,81,Active
353,1474,Silver,,347946749315673,2024-04-03,6576,4637,12.5,99.0,242,Blocked
354,6402,silver,visa,3507990600907814,2008-11-19,11628,9471,22.5,99.0,49,Closed
355,10385,Silver,Mastercard,30180481589756,2016-01-28,6389,1587,,150.0,293,Closed
356,3840,Platinum,Mastercard,4024541690715062,1988-10-07,7465,6659,22.5,50.0,229,Active
357,1057,GOLD,visa,3528302609604985,2019-09-20,19169,15091,12.5,150.0,447,Closed
358,401,silver,Mastercard,4857953436662148,1999-03-30,10906,10179,15.9,150.0,440,Active
359,8268,silver,,676129411846,1983-05-14,6131,5906,,150.0,476,
360,8365,Gold,visa,4552394757278,2006-06-11,19356,18393,18.99,150.0,390,Closed
361,4429,Silver,Amex,502041645735,1990-08-12,2541,-477,22.5,50.0,305,Active
362,8381,silver,visa,3503238657429595,1990-11-27,2412,158,12.5,50.0,212,
363,9542,Gold,Amex,30181563870064,1996-04-22,14891,19891,18.99,99.0,34,Blocked
364,3108,Silver,Mastercard,213112495742013,2021-08-13,6230,1354,12.5,50.0,238,Closed
365,6438,GOLD,,3579085564823025,1971-04-16,6473,4724,12.5,,304,active
366,7709,Platinum,visa,4465597598109507,1986-05-08,6699,3682,12.5,150.0,256,Blocked
367,8941,Silver,visa,377382164007467,2000-09-15,17805,13084,12.5,,350,
368,10305,GOLD,visa,4802848648423162,2002-10-13,12228,9922,,,154,
369,5329,Gold,Amex,213188156941714,2005-03-09,5687,1508,15.9,,365,Blocked
370,7105,,visa,3589502126823879,1984-12-05,3429,2651,12.5,150.0,389,Active
371,4613,,Mastercard,371393542627328,1978-05-30,10323,7437,18.99,0.0,276,Closed
372,6372,Silver,Visa,213108960937005,2002-09-03,15292,12972,,0.0,396,Blocked
373,6487,Platinum,Visa,180028788966672,1972-10-26,8983,8037,,150.0,368,
374,8813,Platinum,visa,373109279222630,1991-11-06,18314,23314,12.5,,121,Active
375,10260,silver,Mastercard,213144679490671,1990-04-28,16541,16325,22.5,150.0,453,Active
376,836,Gold,Visa,3574093231438958,2022-06-02,9763,14763,,50.0,279,Blocked
377,6667,Gold,visa,4011796668169719,1975-09-05,5517,1724,22.5,,115,Active
378,5717,silver,visa,2294361194406556,2002-11-19,4453,4021,15.9,0.0,124,Active
379,4753,Gold,Mastercard,3568383578252908,1986-09-28,11271,16271,12.5,150.0,272,Blocked
380,5258,Silver,Visa,3590327399019790,2021-05-12,12973,9936,22.5,0.0,460,Closed
381,9016,Gold,Mastercard,3549976930439651,1986-04-07,7743,5463,15.9,99.0,209,
382,3634,Gold,Amex,2604044200359994,2007-06-08,14903,10257,12.5,0.0,79,Active
383,81,Platinum,,4100832691565979,1989-05-05,4215,756,,150.0,453,Closed
384,988,Gold,Visa,4214224699436458592,2010-08-10,6372,6094,12.5,0.0,20,Closed
385,7015,Platinum,visa,4560503729238201,1987-06-05,5607,1512,12.5,50.0,386,active
386,8234,Gold,,30327018020157,1981-10-02,5329,3450,15.9,150.0,172,Active
387,5057,,Visa,30019001301583,1996-11-11,14993,12604,15.9,50.0,483,active
388,7365,,Mastercard,3531926027867124,2010-05-08,13927,13053,,,90,Active
389,1159,GOLD,Visa,4976015053091195,2006-06-16,8645,7445,,50.0,213,active
390,1266,silver,,376679319795073,2015-07-10,8054,7259,,0.0,475,Closed
391,10170,silver,visa,4801160589618276,2010-07-28,11539,8080,,50.0,323,
392,2951,GOLD,Mastercard,4742589017235406,2004-09-30,7246,5528,22.5,50.0,220,active
393,7008,,visa,630450962521,2020-07-02,9910,6734,22.5,50.0,217,Active
394,1962,Silver,visa,341907984797187,1984-01-13,6196,1810,12.5,,481,
395,2759,,,060409213539,1995-07-17,6276,5515,,99.0,379,Closed
396,5528,GOLD,Visa,4544102830299854,2008-10-11,6775,5352,18.99,,110,
397,4836,silver,Amex,6011031084804169,1972-12-08,14504,19504,15.9,99.0,383,active
398,9070,GOLD,visa,4167966912709162,1986-08-31,9033,9008,15.9,150.0,364,Closed
399,8316,silver,visa,3590263237510502,1974-06-14,10339,7768,18.99,50.0,462,
400,4738,Silver,Visa,3519402569921386,1991-09-15,2736,-252,18.99,50.0,473,Closed
401,1087,Platinum,visa,4022878291169337,2017-06-07,14194,12341,22.5,150.0,476,
402,6768,Silver,Visa,630448799928,1979-08-18,2863,1423,,50.0,165,Blocked
403,3667,Platinum,visa,180036417785405,1976-11-05,6648,3251,15.9,,148,active
404,2485,silver,,4548757087311,2016-04-23,4938,2975,,99.0,40,Closed
405,2155,Platinum,,2291552323673354,1974-04-27,16317,14074,18.99,150.0,299,active
406,2392,Gold,Mastercard,180094989964973,2021-02-04,8297,6576,15.9,0.0,497,active
407,5762,GOLD,,374797537532169,1981-12-12,9420,4720,22.5,0.0,215,Closed
408,4843,Silver,,4877950555172723,1990-01-01,-14825,-17642,18.99,50.0,419,Closed
409,6370,GOLD,Visa,375357238875174,1989-01-23,2027,7027,,,93,active
410,1247,Gold,Mastercard,5506423303359006,2004-03-06,18071,13803,15.9,99.0,86,
411,5929,,Visa,4311243161766086,1994-12-03,11528,10186,15.9,,364,active
412,6004,Platinum,,4548540432920532,2015-01-04,5039,784,18.99,50.0,73,active
413,1696,Gold,Visa,180046211394072,1975-06-25,9368,9023,,99.0,310,active
414,2703,,Amex,4859177944138015,2022-02-19,2314,341,12.5,150.0,121,Closed
415,8090,Platinum,Amex,3580297906092626,2023-09-28,10657,6015,15.9,150.0,353,Closed
416,4743,GOLD,visa,2277525877107076,1999-02-08,15741,12090,12.5,0.0,245,Active
417,3154,Platinum,visa,349301609435757,1971-06-27,14997,10741,18.99,,124,
418,10294,Gold,visa,4498081007649461,1987-06-19,13381,9229,15.9,150.0,137,Closed
419,5255,Platinum,Visa,572722624879,1985-10-12,2357,-2374,,150.0,439,active
420,6714,silver,,6505173051357608,2000-08-20,5506,875,18.99,0.0,490,Closed
421,3644,silver,visa,213116581543797,1973-12-17,19956,15617,12.5,50.0,84,active
422,1394,GOLD,Mastercard,4740721855643442207,1972-04-09,10009,8611,,50.0,436,active
423,1924,Gold,Mastercard,4037726669965880,1987-03-16,13720,10040,18.99,99.0,358,Closed
424,6896,Platinum,visa,6011647173801152,1989-11-18,14848,14653,12.5,150.0,282,
425,5870,silver,Mastercard,36974366615858,2015-01-31,9833,6329,12.5,,18,Blocked
426,2178,GOLD,,4520487065640197,1979-03-28,17019,14552,,,285,
427,6681,,visa,2547047924793521,2009-10-07,3650,-270,,50.0,111,Closed
428,9421,Gold,,213169942077021,2007-11-05,4878,4124,15.9,,364,Closed
429,6088,Silver,visa,180030812681236,1993-03-03,19943,16781,18.99,150.0,185,
430,8141,Silver,Visa,060472050776,1979-10-30,9155,6669,18.99,50.0,320,active
431,8402,silver,Mastercard,3597711602241916,1989-04-25,10224,7359,12.5,0.0,250,active
432,1131,GOLD,,180006311394372,1988-11-25,5478,3734,22.5,150.0,215,active
433,5312,Platinum,Visa,3536456086118842,1989-10-24,19703,15071,,50.0,233,Blocked
434,3468,Silver,Amex,2593734500939957,1972-02-17,2171,-2169,,,46,Closed
435,4959,,Visa,4753957632417152,1974-09-19,3984,2158,18.99,50.0,191,active
436,8982,silver,Amex,566611494352,1994-04-10,9234,5212,18.99,99.0,55,Active
437,2484,Silver,,340855327597551,2000-04-30,-12265,-16306,,150.0,95,
438,541,GOLD,Visa,180072144127389,1996-02-18,15039,10799,22.5,99.0,301,
439,7154,Platinum,Amex,503827433551,1996-01-04,12672,11811,,99.0,76,
440,6822,Silver,Amex,3527952618627202,1980-06-30,10056,9316,,99.0,404,Blocked
441,261,Silver,Amex,4204542960376,1977-10-01,3838,-996,15.9,50.0,183,Active
442,1913,GOLD,,4988329982070,1971-10-29,11523,8055,22.5,0.0,480,Active
443,7754,Platinum,Mastercard,180054524789996,1970-11-29,15279,14739,22.5,,19,Active
444,1423,,Mastercard,2295346828654241,2023-03-19,14770,12182,12.5,50.0,378,active
445,7011,silver,,4472780476474083,1995-09-25,18264,16649,12.5,0.0,98,Active
446,1516,Gold,visa,676320425587,1991-10-03,3778,-191,12.5,0.0,196,Blocked
447,8776,silver,visa,349303242734380,1974-12-04,7954,7089,,150.0,438,Closed
448,2222,silver,Amex,6522778973083618,2010-01-28,8221,6595,15.9,99.0,209,
449,6502,Gold,visa,30088933307836,2007-07-16,7128,2133,22.5,150.0,165,Active
450,8300,silver,,213158784083395,1993-07-25,17963,15353,22.5,50.0,306,
451,6123,Gold,,2246216568771317,1984-06-23,17905,15258,12.5,,78,Blocked
452,978,Gold,Mastercard,213134851313361,1997-10-28,15115,13376,15.9,0.0,376,Closed
453,2698,Platinum,Amex,4721939242392065,1977-07-23,9058,7927,,150.0,133,Closed
454,448,Platinum,Visa,6560255218777794,2019-06-02,19192,16551,15.9,,212,
455,6472,,Mastercard,4314692805641419,1976-09-05,4952,1885,,0.0,370,Blocked
456,7297,Platinum,Visa,3567729908559928,2024-10-02,2437,-723,12.5,99.0,84,active
457,6448,GOLD,Visa,4398083707655658,2017-04-03,2040,-473,15.9,,401,Closed
458,462,Platinum,Visa,6545147280632116,2019-12-25,2376,496,15.9,150.0,130,Closed
459,5987,Gold,Mastercard,180039367953494,2003-03-31,18206,17394,,99.0,284,Blocked
460,678,silver,Amex,4397397807732311,2010-12-09,10700,9256,12.5,99.0,10,Closed
461,9750,Gold,Visa,4946997714543360946,1979-09-26,11870,11559,12.5,,20,active
462,7806,,,213174603193224,1973-10-29,18766,16928,15.9,50.0,418,active
463,488,silver,Amex,180049692013849,2009-12-17,14493,12497,,150.0,82,Active
464,8388,,Amex,4791925062231095565,1990-06-29,9754,8887,,0.0,363,Active
465,3729,silver,Visa,342493126069891,1997-05-24,5924,1431,12.5,99.0,128,Active
466,2057,GOLD,Visa,4810770316465541,2023-05-08,15631,14221,,99.0,225,
467,444,,Mastercard,3510067640081465,1995-06-20,8865,6359,22.5,150.0,308,active
468,460,Silver,Amex,378037629781184,1974-11-28,11289,10038,12.5,99.0,175,Blocked
469,4861,silver,Mastercard,3551243900071831,1991-03-08,13767,13539,18.99,50.0,345,
470,4057,GOLD,Amex,3534740823061379,2011-10-23,16733,11916,18.99,50.0,478,
471,4440,silver,,675934075325,1978-06-23,11146,9156,15.9,0.0,330,Active
472,5460,Silver,Visa,6542818664816060,2023-07-28,18109,17800,18.99,150.0,150,
473,6001,GOLD,Amex,4089896674628,1982-04-16,6061,11061,18.99,150.0,57,
474,2176,silver,,372182957814920,2003-10-04,14495,19495,22.5,,168,active
475,6718,Silver,Visa,4415436024510189,2006-10-18,17368,15654,15.9,,339,Closed
476,518,Silver,Visa,060422223697,1984-09-14,3218,-415,18.99,0.0,115,active
477,4447,GOLD,Amex,3553094185487459,1978-01-27,2092,7092,18.99,,424,Active
478,353,GOLD,visa,213138468044871,2023-05-28,2032,-2558,15.9,0.0,196,Active
479,837,,visa,2285170682579639,2003-04-24,8334,7518,18.99,99.0,280,Blocked
480,3344,GOLD,Mastercard,3563715224543245,1985-11-09,9434,7455,18.99,,467,active
481,5658,Platinum,visa,3513112257134723,1999-05-18,13925,13129,,0.0,164,active
482,6608,Gold,visa,4737563602483280,2017-03-11,5994,5939,,0.0,240,
483,295,GOLD,visa,213130379750779,1985-10-06,3840,2593,,50.0,438,Active
484,5086,,Visa,6533326188923777,2014-06-26,6285,11285,12.5,,95,active
485,8181,Silver,Amex,4981474144348390,2002-10-09,9609,8820,12.5,150.0,284,
486,10484,Platinum,Mastercard,213157850280414,2025-08-31,7226,2313,15.9,50.0,487,active
487,3255,,Amex,341715541171352,2001-06-27,12962,10521,15.9,99.0,207,active
488,2857,GOLD,Visa,4230673695137912723,1976-05-21,7458,6010,,150.0,349,
489,6966,Silver,,4972345403725,1992-07-29,12668,12576,15.9,0.0,249,active
490,4540,,,4534399668765541,2012-02-20,13760,9878,,,376,active
491,802,Silver,Mastercard,4083014679627,2002-10-30,10147,9121,18.99,0.0,490,
492,4158,Platinum,,5128169983446625,1991-01-20,19984,17449,,99.0,392,Active
493,425,silver,Amex,213179415787196,2021-06-26,3764,-522,12.5,,436,Closed
494,2300,Platinum,Mastercard,348172595814193,2004-08-07,14383,10644,22.5,99.0,121,active
495,5166,Platinum,,4422564057307,2018-05-30,9178,6714,18.99,99.0,404,active
496,2272,Gold,Visa,4756806498000742,1976-04-18,11714,11253,22.5,150.0,430,
497,2855,GOLD,,2251998526465536,1972-03-21,16155,12952,,50.0,34,Active
498,8037,Gold,,2222478165968641,2014-04-25,6757,6610,18.99,150.0,114,
499,6643,GOLD,visa,501803595310,1984-10-19,5321,1208,,150.0,376,
500,9874,Gold,,4693951093865341,1995-08-03,18631,15304,18.99,0.0,116,
501,6908,Platinum,Amex,213170118228323,2014-04-27,11690,9014,12.5,0.0,311,Active
502,7004,,Mastercard,4598541057919873,1988-11-18,19065,16819,22.5,99.0,142,Active
503,7781,Gold,Amex,372890788240749,2015-04-04,13840,9129,12.5,150.0,436,Closed
504,1694,silver,Visa,501842735794,2019-02-14,-6749,-7111,12.5,50.0,279,active
505,3912,Gold,Mastercard,562981834913,1982-08-05,5504,2055,22.5,,448,active
506,6787,Platinum,visa,575270126312,2024-05-08,6509,1886,18.99,99.0,363,active
507,10134,,Amex,4266587918254,1972-10-14,18449,16905,15.9,,361,Active
508,2766,Platinum,,2588844898239980,2004-12-25,12380,10405,15.9,99.0,203,Active
509,3863,silver,visa,213187440686994,2018-01-21,-17027,-19696,15.9,0.0,87,Closed
510,4994,silver,visa,4056871277617501,2010-11-27,11731,10704,15.9,0.0,284,
511,1329,,,3538517893855047,2000-11-09,16053,15166,22.5,,50,Closed
512,707,,Visa,4139094798301031,1997-08-15,7645,6994,22.5,0.0,424,Blocked
513,9405,Platinum,Amex,4227388359442898315,2016-11-16,9418,5977,12.5,50.0,380,Blocked
514,5945,silver,visa,378603915900000,2019-01-14,4082,3014,12.5,,26,Closed
515,2246,Gold,Amex,6563671468706548,1993-04-25,4621,9621,,,13,Closed
516,5244,Gold,Mastercard,213134176660827,1998-06-12,12342,11717,22.5,50.0,123,Closed
517,7530,GOLD,,180086430334574,2018-10-17,9235,6599,,,177,active
518,6661,Platinum,,4322070027103586303,1982-05-10,9631,5780,18.99,99.0,392,Blocked
519,2629,Platinum,,30151165699534,2024-10-02,17576,17000,12.5,,278,Blocked
520,4381,silver,Mastercard,502027202808,2020-04-20,17338,15981,22.5,50.0,37,
521,3516,Gold,Mastercard,180088226138573,1998-12-28,5721,2736,,99.0,12,Blocked
522,3701,Silver,visa,4708385074507169211,2019-02-19,4040,3020,15.9,150.0,390,Blocked
523,4829,Gold,,060421787163,1999-05-12,15105,13715,12.5,0.0,398,active
524,9186,silver,,4634587532401,2012-07-02,10202,8270,18.99,0.0,479,active
525,10429,Silver,Visa,180013707668435,1982-03-05,2829,-1181,22.5,0.0,57,Blocked
526,9590,GOLD,Mastercard,5186806056767861,2009-02-28,11640,7557,22.5,99.0,71,Closed
527,9809,GOLD,,630419845916,2007-04-28,7549,3475,12.5,50.0,302,Closed
528,1160,,,4181661716115418688,1993-03-16,9494,5993,12.5,50.0,122,active
529,6714,Gold,Visa,3526791117765522,2017-11-18,5791,1471,,99.0,205,active
530,341,GOLD,Amex,344761503131056,1971-10-13,14025,10566,18.99,150.0,329,
531,2699,Platinum,Amex,4807428100645308,1987-08-16,17608,15931,,50.0,22,Blocked
532,5492,Gold,visa,30249765979536,2018-10-07,3214,912,22.5,99.0,333,Active
533,9254,Silver,Mastercard,572924165739,1976-04-20,3195,2089,18.99,,76,Blocked
534,8510,silver,visa,6547831834765252,2014-05-09,10754,6649,12.5,50.0,403,
535,4725,Gold,Amex,4106061980927468,1975-06-30,13546,12573,15.9,150.0,56,Active
536,4964,Gold,Visa,348460701299130,1988-11-28,14427,9508,15.9,0.0,156,Closed
537,6277,GOLD,Visa,3545168511178668,2017-08-16,2304,-2405,12.5,99.0,12,
538,4857,Silver,Amex,502061482126,2017-06-27,19007,17120,,150.0,98,Closed
539,2879,,Mastercard,4669863034620877,2011-05-28,19802,15200,,0.0,450,
540,5160,Gold,Mastercard,2709901292346409,1988-03-21,7635,5499,22.5,150.0,69,Blocked
541,6328,,Amex,3596084221301334,2007-01-10,2932,-572,15.9,50.0,303,active
542,623,silver,visa,4977967891919228,1992-12-14,5901,2186,18.99,50.0,310,active
543,4638,Gold,Mastercard,3540986356847625,2008-12-28,12798,9330,18.99,150.0,267,active
544,8273,silver,Amex,6011506557228756,1992-06-11,3648,2853,15.9,0.0,319,Active
545,4810,,,4074334092188339,1986-03-12,12976,8090,,,85,active
546,633,Silver,,4525539724098,1972-06-08,5753,953,15.9,,448,Closed
547,9941,,Mastercard,503885141120,2018-12-05,10306,6527,15.9,99.0,250,Closed
548,8068,,Mastercard,30054318917391,1987-07-12,3418,-401,15.9,50.0,330,
549,9259,,visa,4416876758644,1989-05-27,11195,6322,,,429,
550,374,Gold,visa,6591676777498857,1997-01-11,9528,8423,12.5,0.0,97,active
551,7728,GOLD,Visa,6011101150741569,2022-11-03,9414,6656,15.9,,487,active
552,9660,Platinum,Visa,676237611915,1992-04-24,3364,-740,15.9,150.0,29,
553,4655,Silver,Mastercard,6011907896390705,1993-11-27,18884,17212,15.9,50.0,436,
554,5628,GOLD,,30475522805306,1979-02-23,17299,17166,12.5,99.0,355,active
555,3485,silver,Visa,4364630684552943941,2003-05-04,14363,12824,18.99,50.0,149,Closed
556,253,GOLD,visa,30250091683529,2008-10-05,4036,9,12.5,50.0,373,active
557,1047,Platinum,Mastercard,3588212460838118,1980-01-18,3087,2019,22.5,,310,Closed
558,1942,Silver,visa,4113599223597615,2000-10-29,3634,734,22.5,,321,active
559,3557,GOLD,Mastercard,2233166796169807,2004-08-11,18739,16850,22.5,0.0,25,
560,7964,GOLD,Visa,4433389510954386544,1995-09-26,2900,2135,15.9,,301,Blocked
561,8506,Silver,Visa,4226814370398,2001-12-06,18820,13961,12.5,50.0,372,Closed
562,5526,Gold,Mastercard,6556427957858327,2001-06-27,17493,16291,18.99,0.0,205,Blocked
563,7118,Gold,,4643876915045,2022-10-27,9235,7771,12.5,50.0,354,Active
564,310,Gold,visa,376859012091489,2007-07-07,10660,8125,12.5,0.0,332,
565,8900,GOLD,Mastercard,3590590353541535,2008-01-17,8655,3861,,150.0,16,active
566,7566,Gold,visa,213142685543863,1998-01-12,17055,13176,22.5,,68,active
567,637,,,6526372053088196,1998-09-07,14538,14444,18.99,0.0,68,Active
568,3584,Gold,visa,578562916218,1993-03-06,4125,1742,,99.0,112,Active
569,4948,Platinum,,676153944100,1981-09-14,3567,-893,12.5,99.0,36,
570,3205,Gold,Amex,4133500538293359,1992-04-10,18188,17123,15.9,,74,Closed
571,1112,silver,Amex,676126674255,2007-10-31,15057,10979,12.5,99.0,233,active
572,131,Platinum,Mastercard,4331248034683141,1995-06-02,4239,2716,,99.0,179,
573,10305,GOLD,Amex,213171198183172,2000-10-20,4744,703,22.5,,50,
574,4261,Silver,Amex,180071698281188,1976-11-12,17645,16974,18.99,0.0,164,
575,6491,silver,visa,2269004414092159,2020-10-08,15624,14735,22.5,0.0,431,
576,10360,silver,visa,2253962779160887,1977-03-15,14417,12767,15.9,,106,Active
577,2590,Silver,,3574189973386304,1979-03-27,3239,8239,18.99,0.0,398,Closed
